;title;views;scientific_name;datetime
34993;Pygmy mouse lemur;466;Microcebus myoxinus;2019-08-01
34994;Pygmy mouse lemur;414;Microcebus myoxinus;2019-09-01
34995;Pygmy mouse lemur;379;Microcebus myoxinus;2019-10-01
34996;Pygmy mouse lemur;434;Microcebus myoxinus;2019-11-01
34997;Pygmy mouse lemur;450;Microcebus myoxinus;2019-12-01
34998;Pygmy mouse lemur;586;Microcebus myoxinus;2020-01-01
34999;Pygmy mouse lemur;529;Microcebus myoxinus;2020-02-01
35000;Pygmy mouse lemur;517;Microcebus myoxinus;2020-03-01
35001;Pygmy mouse lemur;937;Microcebus myoxinus;2020-04-01
35002;Pygmy mouse lemur;490;Microcebus myoxinus;2020-05-01
35003;Pygmy mouse lemur;399;Microcebus myoxinus;2020-06-01
35004;Pygmy mouse lemur;589;Microcebus myoxinus;2020-07-01
35005;Pygmy mouse lemur;461;Microcebus myoxinus;2020-08-01
35006;Pygmy mouse lemur;415;Microcebus myoxinus;2020-09-01
35007;Pygmy mouse lemur;474;Microcebus myoxinus;2020-10-01
35008;Pygmy mouse lemur;508;Microcebus myoxinus;2020-11-01
35009;Pygmy mouse lemur;562;Microcebus myoxinus;2020-12-01
35010;Marohita mouse lemur;104;Microcebus marohita;2015-07-01
35011;Marohita mouse lemur;113;Microcebus marohita;2015-08-01
35012;Marohita mouse lemur;131;Microcebus marohita;2015-09-01
35013;Marohita mouse lemur;105;Microcebus marohita;2015-10-01
35014;Marohita mouse lemur;99;Microcebus marohita;2015-11-01
35015;Marohita mouse lemur;119;Microcebus marohita;2015-12-01
35016;Marohita mouse lemur;111;Microcebus marohita;2016-01-01
35017;Marohita mouse lemur;99;Microcebus marohita;2016-02-01
35018;Marohita mouse lemur;116;Microcebus marohita;2016-03-01
35019;Marohita mouse lemur;115;Microcebus marohita;2016-04-01
35020;Marohita mouse lemur;119;Microcebus marohita;2016-05-01
35021;Marohita mouse lemur;71;Microcebus marohita;2016-06-01
35022;Marohita mouse lemur;121;Microcebus marohita;2016-07-01
35023;Marohita mouse lemur;85;Microcebus marohita;2016-08-01
35024;Marohita mouse lemur;100;Microcebus marohita;2016-09-01
35025;Marohita mouse lemur;95;Microcebus marohita;2016-10-01
35026;Marohita mouse lemur;105;Microcebus marohita;2016-11-01
35027;Marohita mouse lemur;121;Microcebus marohita;2016-12-01
35028;Marohita mouse lemur;79;Microcebus marohita;2017-01-01
35029;Marohita mouse lemur;87;Microcebus marohita;2017-02-01
35030;Marohita mouse lemur;107;Microcebus marohita;2017-03-01
35031;Marohita mouse lemur;89;Microcebus marohita;2017-04-01
35032;Marohita mouse lemur;115;Microcebus marohita;2017-05-01
35033;Marohita mouse lemur;131;Microcebus marohita;2017-06-01
35034;Marohita mouse lemur;89;Microcebus marohita;2017-07-01
35035;Marohita mouse lemur;99;Microcebus marohita;2017-08-01
35036;Marohita mouse lemur;58;Microcebus marohita;2017-09-01
35037;Marohita mouse lemur;136;Microcebus marohita;2017-10-01
35038;Marohita mouse lemur;89;Microcebus marohita;2017-11-01
35039;Marohita mouse lemur;106;Microcebus marohita;2017-12-01
35040;Marohita mouse lemur;132;Microcebus marohita;2018-01-01
35041;Marohita mouse lemur;87;Microcebus marohita;2018-02-01
35042;Marohita mouse lemur;136;Microcebus marohita;2018-03-01
35043;Marohita mouse lemur;93;Microcebus marohita;2018-04-01
35044;Marohita mouse lemur;94;Microcebus marohita;2018-05-01
35045;Marohita mouse lemur;84;Microcebus marohita;2018-06-01
35046;Marohita mouse lemur;86;Microcebus marohita;2018-07-01
35047;Marohita mouse lemur;77;Microcebus marohita;2018-08-01
35048;Marohita mouse lemur;87;Microcebus marohita;2018-09-01
35049;Marohita mouse lemur;74;Microcebus marohita;2018-10-01
35050;Marohita mouse lemur;91;Microcebus marohita;2018-11-01
35051;Marohita mouse lemur;78;Microcebus marohita;2018-12-01
35052;Marohita mouse lemur;73;Microcebus marohita;2019-01-01
35053;Marohita mouse lemur;86;Microcebus marohita;2019-02-01
35054;Marohita mouse lemur;85;Microcebus marohita;2019-03-01
35055;Marohita mouse lemur;87;Microcebus marohita;2019-04-01
35056;Marohita mouse lemur;73;Microcebus marohita;2019-05-01
35057;Marohita mouse lemur;76;Microcebus marohita;2019-06-01
35058;Marohita mouse lemur;70;Microcebus marohita;2019-07-01
35059;Marohita mouse lemur;146;Microcebus marohita;2019-08-01
35060;Marohita mouse lemur;101;Microcebus marohita;2019-09-01
35061;Marohita mouse lemur;85;Microcebus marohita;2019-10-01
35062;Marohita mouse lemur;72;Microcebus marohita;2019-11-01
35063;Marohita mouse lemur;63;Microcebus marohita;2019-12-01
35064;Marohita mouse lemur;89;Microcebus marohita;2020-01-01
35065;Marohita mouse lemur;60;Microcebus marohita;2020-02-01
35066;Marohita mouse lemur;77;Microcebus marohita;2020-03-01
35067;Marohita mouse lemur;87;Microcebus marohita;2020-04-01
35068;Marohita mouse lemur;87;Microcebus marohita;2020-05-01
35069;Marohita mouse lemur;80;Microcebus marohita;2020-06-01
35070;Marohita mouse lemur;109;Microcebus marohita;2020-07-01
35071;Marohita mouse lemur;67;Microcebus marohita;2020-08-01
35072;Marohita mouse lemur;60;Microcebus marohita;2020-09-01
35073;Marohita mouse lemur;62;Microcebus marohita;2020-10-01
35074;Marohita mouse lemur;63;Microcebus marohita;2020-11-01
35075;Marohita mouse lemur;62;Microcebus marohita;2020-12-01
35076;Mouflon;15573;Ovis gmelini;2015-07-01
35077;Mouflon;13022;Ovis gmelini;2015-08-01
35078;Mouflon;16642;Ovis gmelini;2015-09-01
35079;Mouflon;20907;Ovis gmelini;2015-10-01
35080;Mouflon;13086;Ovis gmelini;2015-11-01
35081;Mouflon;12111;Ovis gmelini;2015-12-01
35082;Mouflon;19471;Ovis gmelini;2016-01-01
35083;Mouflon;12618;Ovis gmelini;2016-02-01
35084;Mouflon;13024;Ovis gmelini;2016-03-01
35085;Mouflon;12092;Ovis gmelini;2016-04-01
35086;Mouflon;11973;Ovis gmelini;2016-05-01
35087;Mouflon;10863;Ovis gmelini;2016-06-01
35088;Mouflon;11264;Ovis gmelini;2016-07-01
35089;Mouflon;12031;Ovis gmelini;2016-08-01
35090;Mouflon;11928;Ovis gmelini;2016-09-01
35091;Mouflon;12192;Ovis gmelini;2016-10-01
35092;Mouflon;11663;Ovis gmelini;2016-11-01
35093;Mouflon;11221;Ovis gmelini;2016-12-01
35094;Mouflon;13423;Ovis gmelini;2017-01-01
35095;Mouflon;12340;Ovis gmelini;2017-02-01
35096;Mouflon;12814;Ovis gmelini;2017-03-01
35097;Mouflon;12323;Ovis gmelini;2017-04-01
35098;Mouflon;11472;Ovis gmelini;2017-05-01
35099;Mouflon;10747;Ovis gmelini;2017-06-01
35100;Mouflon;10727;Ovis gmelini;2017-07-01
35101;Mouflon;11607;Ovis gmelini;2017-08-01
35102;Mouflon;10719;Ovis gmelini;2017-09-01
35103;Mouflon;11926;Ovis gmelini;2017-10-01
35104;Mouflon;12010;Ovis gmelini;2017-11-01
35105;Mouflon;11402;Ovis gmelini;2017-12-01
35106;Mouflon;12685;Ovis gmelini;2018-01-01
35107;Mouflon;13921;Ovis gmelini;2018-02-01
35108;Mouflon;12377;Ovis gmelini;2018-03-01
35109;Mouflon;11605;Ovis gmelini;2018-04-01
35110;Mouflon;11038;Ovis gmelini;2018-05-01
35111;Mouflon;9951;Ovis gmelini;2018-06-01
35112;Mouflon;10717;Ovis gmelini;2018-07-01
35113;Mouflon;11251;Ovis gmelini;2018-08-01
35114;Mouflon;13686;Ovis gmelini;2018-09-01
35115;Mouflon;10745;Ovis gmelini;2018-10-01
35116;Mouflon;11206;Ovis gmelini;2018-11-01
35117;Mouflon;11724;Ovis gmelini;2018-12-01
35118;Mouflon;12888;Ovis gmelini;2019-01-01
35119;Mouflon;10979;Ovis gmelini;2019-02-01
35120;Mouflon;12730;Ovis gmelini;2019-03-01
35121;Mouflon;12410;Ovis gmelini;2019-04-01
35122;Mouflon;12112;Ovis gmelini;2019-05-01
35123;Mouflon;11791;Ovis gmelini;2019-06-01
35124;Mouflon;11409;Ovis gmelini;2019-07-01
35125;Mouflon;12767;Ovis gmelini;2019-08-01
35126;Mouflon;11575;Ovis gmelini;2019-09-01
35127;Mouflon;12653;Ovis gmelini;2019-10-01
35128;Mouflon;46444;Ovis gmelini;2019-11-01
35129;Mouflon;12869;Ovis gmelini;2019-12-01
35130;Mouflon;12383;Ovis gmelini;2020-01-01
35131;Mouflon;11691;Ovis gmelini;2020-02-01
35132;Mouflon;13553;Ovis gmelini;2020-03-01
35133;Mouflon;15598;Ovis gmelini;2020-04-01
35134;Mouflon;16552;Ovis gmelini;2020-05-01
35135;Mouflon;11111;Ovis gmelini;2020-06-01
35136;Mouflon;11825;Ovis gmelini;2020-07-01
35137;Mouflon;13913;Ovis gmelini;2020-08-01
35138;Mouflon;11475;Ovis gmelini;2020-09-01
35139;Mouflon;13378;Ovis gmelini;2020-10-01
35140;Mouflon;12687;Ovis gmelini;2020-11-01
35141;Mouflon;14424;Ovis gmelini;2020-12-01
35142;Tibetan snowcock;502;Tetraogallus tibetanus;2015-07-01
35143;Tibetan snowcock;432;Tetraogallus tibetanus;2015-08-01
35144;Tibetan snowcock;428;Tetraogallus tibetanus;2015-09-01
35145;Tibetan snowcock;491;Tetraogallus tibetanus;2015-10-01
35146;Tibetan snowcock;502;Tetraogallus tibetanus;2015-11-01
35147;Tibetan snowcock;488;Tetraogallus tibetanus;2015-12-01
35148;Tibetan snowcock;466;Tetraogallus tibetanus;2016-01-01
35149;Tibetan snowcock;426;Tetraogallus tibetanus;2016-02-01
35150;Tibetan snowcock;347;Tetraogallus tibetanus;2016-03-01
35151;Tibetan snowcock;377;Tetraogallus tibetanus;2016-04-01
35152;Tibetan snowcock;419;Tetraogallus tibetanus;2016-05-01
35153;Tibetan snowcock;571;Tetraogallus tibetanus;2016-06-01
35154;Tibetan snowcock;658;Tetraogallus tibetanus;2016-07-01
35155;Tibetan snowcock;532;Tetraogallus tibetanus;2016-08-01
35156;Tibetan snowcock;423;Tetraogallus tibetanus;2016-09-01
35157;Tibetan snowcock;470;Tetraogallus tibetanus;2016-10-01
35158;Tibetan snowcock;539;Tetraogallus tibetanus;2016-11-01
35159;Tibetan snowcock;440;Tetraogallus tibetanus;2016-12-01
35160;Tibetan snowcock;531;Tetraogallus tibetanus;2017-01-01
35161;Tibetan snowcock;440;Tetraogallus tibetanus;2017-02-01
35162;Tibetan snowcock;436;Tetraogallus tibetanus;2017-03-01
35163;Tibetan snowcock;370;Tetraogallus tibetanus;2017-04-01
35164;Tibetan snowcock;403;Tetraogallus tibetanus;2017-05-01
35165;Tibetan snowcock;455;Tetraogallus tibetanus;2017-06-01
35166;Tibetan snowcock;421;Tetraogallus tibetanus;2017-07-01
35167;Tibetan snowcock;348;Tetraogallus tibetanus;2017-08-01
35168;Tibetan snowcock;320;Tetraogallus tibetanus;2017-09-01
35169;Tibetan snowcock;371;Tetraogallus tibetanus;2017-10-01
35170;Tibetan snowcock;406;Tetraogallus tibetanus;2017-11-01
35171;Tibetan snowcock;335;Tetraogallus tibetanus;2017-12-01
35172;Tibetan snowcock;304;Tetraogallus tibetanus;2018-01-01
35173;Tibetan snowcock;327;Tetraogallus tibetanus;2018-02-01
35174;Tibetan snowcock;296;Tetraogallus tibetanus;2018-03-01
35175;Tibetan snowcock;252;Tetraogallus tibetanus;2018-04-01
35176;Tibetan snowcock;306;Tetraogallus tibetanus;2018-05-01
35177;Tibetan snowcock;292;Tetraogallus tibetanus;2018-06-01
35178;Tibetan snowcock;235;Tetraogallus tibetanus;2018-07-01
35179;Tibetan snowcock;284;Tetraogallus tibetanus;2018-08-01
35180;Tibetan snowcock;217;Tetraogallus tibetanus;2018-09-01
35181;Tibetan snowcock;245;Tetraogallus tibetanus;2018-10-01
35182;Tibetan snowcock;229;Tetraogallus tibetanus;2018-11-01
35183;Tibetan snowcock;304;Tetraogallus tibetanus;2018-12-01
35184;Tibetan snowcock;286;Tetraogallus tibetanus;2019-01-01
35185;Tibetan snowcock;247;Tetraogallus tibetanus;2019-02-01
35186;Tibetan snowcock;251;Tetraogallus tibetanus;2019-03-01
35187;Tibetan snowcock;263;Tetraogallus tibetanus;2019-04-01
35188;Tibetan snowcock;519;Tetraogallus tibetanus;2019-05-01
35189;Tibetan snowcock;204;Tetraogallus tibetanus;2019-06-01
35190;Tibetan snowcock;242;Tetraogallus tibetanus;2019-07-01
35191;Tibetan snowcock;246;Tetraogallus tibetanus;2019-08-01
35192;Tibetan snowcock;224;Tetraogallus tibetanus;2019-09-01
35193;Tibetan snowcock;289;Tetraogallus tibetanus;2019-10-01
35194;Tibetan snowcock;305;Tetraogallus tibetanus;2019-11-01
35195;Tibetan snowcock;223;Tetraogallus tibetanus;2019-12-01
35196;Tibetan snowcock;274;Tetraogallus tibetanus;2020-01-01
35197;Tibetan snowcock;279;Tetraogallus tibetanus;2020-02-01
35198;Tibetan snowcock;243;Tetraogallus tibetanus;2020-03-01
35199;Tibetan snowcock;367;Tetraogallus tibetanus;2020-04-01
35200;Tibetan snowcock;346;Tetraogallus tibetanus;2020-05-01
35201;Tibetan snowcock;334;Tetraogallus tibetanus;2020-06-01
35202;Tibetan snowcock;310;Tetraogallus tibetanus;2020-07-01
35203;Tibetan snowcock;255;Tetraogallus tibetanus;2020-08-01
35204;Tibetan snowcock;235;Tetraogallus tibetanus;2020-09-01
35205;Tibetan snowcock;279;Tetraogallus tibetanus;2020-10-01
35206;Tibetan snowcock;272;Tetraogallus tibetanus;2020-11-01
35207;Tibetan snowcock;684;Tetraogallus tibetanus;2020-12-01
35208;Gerp's mouse lemur;155;Microcebus gerpi;2015-07-01
35209;Gerp's mouse lemur;163;Microcebus gerpi;2015-08-01
35210;Gerp's mouse lemur;214;Microcebus gerpi;2015-09-01
35211;Gerp's mouse lemur;197;Microcebus gerpi;2015-10-01
35212;Gerp's mouse lemur;194;Microcebus gerpi;2015-11-01
35213;Gerp's mouse lemur;159;Microcebus gerpi;2015-12-01
35214;Gerp's mouse lemur;181;Microcebus gerpi;2016-01-01
35215;Gerp's mouse lemur;157;Microcebus gerpi;2016-02-01
35216;Gerp's mouse lemur;198;Microcebus gerpi;2016-03-01
35217;Gerp's mouse lemur;160;Microcebus gerpi;2016-04-01
35218;Gerp's mouse lemur;158;Microcebus gerpi;2016-05-01
35219;Gerp's mouse lemur;124;Microcebus gerpi;2016-06-01
35220;Gerp's mouse lemur;281;Microcebus gerpi;2016-07-01
35221;Gerp's mouse lemur;138;Microcebus gerpi;2016-08-01
35222;Gerp's mouse lemur;144;Microcebus gerpi;2016-09-01
35223;Gerp's mouse lemur;146;Microcebus gerpi;2016-10-01
35224;Gerp's mouse lemur;152;Microcebus gerpi;2016-11-01
35225;Gerp's mouse lemur;146;Microcebus gerpi;2016-12-01
35226;Gerp's mouse lemur;128;Microcebus gerpi;2017-01-01
35227;Gerp's mouse lemur;140;Microcebus gerpi;2017-02-01
35228;Gerp's mouse lemur;159;Microcebus gerpi;2017-03-01
35229;Gerp's mouse lemur;156;Microcebus gerpi;2017-04-01
35230;Gerp's mouse lemur;191;Microcebus gerpi;2017-05-01
35231;Gerp's mouse lemur;145;Microcebus gerpi;2017-06-01
35232;Gerp's mouse lemur;123;Microcebus gerpi;2017-07-01
35233;Gerp's mouse lemur;151;Microcebus gerpi;2017-08-01
35234;Gerp's mouse lemur;100;Microcebus gerpi;2017-09-01
35235;Gerp's mouse lemur;238;Microcebus gerpi;2017-10-01
35236;Gerp's mouse lemur;159;Microcebus gerpi;2017-11-01
35237;Gerp's mouse lemur;145;Microcebus gerpi;2017-12-01
35238;Gerp's mouse lemur;198;Microcebus gerpi;2018-01-01
35239;Gerp's mouse lemur;145;Microcebus gerpi;2018-02-01
35240;Gerp's mouse lemur;200;Microcebus gerpi;2018-03-01
35241;Gerp's mouse lemur;165;Microcebus gerpi;2018-04-01
35242;Gerp's mouse lemur;148;Microcebus gerpi;2018-05-01
35243;Gerp's mouse lemur;129;Microcebus gerpi;2018-06-01
35244;Gerp's mouse lemur;150;Microcebus gerpi;2018-07-01
35245;Gerp's mouse lemur;120;Microcebus gerpi;2018-08-01
35246;Gerp's mouse lemur;121;Microcebus gerpi;2018-09-01
35247;Gerp's mouse lemur;150;Microcebus gerpi;2018-10-01
35248;Gerp's mouse lemur;155;Microcebus gerpi;2018-11-01
35249;Gerp's mouse lemur;146;Microcebus gerpi;2018-12-01
35250;Gerp's mouse lemur;181;Microcebus gerpi;2019-01-01
35251;Gerp's mouse lemur;154;Microcebus gerpi;2019-02-01
35252;Gerp's mouse lemur;156;Microcebus gerpi;2019-03-01
35253;Gerp's mouse lemur;159;Microcebus gerpi;2019-04-01
35254;Gerp's mouse lemur;138;Microcebus gerpi;2019-05-01
35255;Gerp's mouse lemur;132;Microcebus gerpi;2019-06-01
35256;Gerp's mouse lemur;113;Microcebus gerpi;2019-07-01
35257;Gerp's mouse lemur;182;Microcebus gerpi;2019-08-01
35258;Gerp's mouse lemur;159;Microcebus gerpi;2019-09-01
35259;Gerp's mouse lemur;147;Microcebus gerpi;2019-10-01
35260;Gerp's mouse lemur;155;Microcebus gerpi;2019-11-01
35261;Gerp's mouse lemur;149;Microcebus gerpi;2019-12-01
35262;Gerp's mouse lemur;221;Microcebus gerpi;2020-01-01
35263;Gerp's mouse lemur;144;Microcebus gerpi;2020-02-01
35264;Gerp's mouse lemur;154;Microcebus gerpi;2020-03-01
35265;Gerp's mouse lemur;198;Microcebus gerpi;2020-04-01
35266;Gerp's mouse lemur;143;Microcebus gerpi;2020-05-01
35267;Gerp's mouse lemur;124;Microcebus gerpi;2020-06-01
35268;Gerp's mouse lemur;236;Microcebus gerpi;2020-07-01
35269;Gerp's mouse lemur;113;Microcebus gerpi;2020-08-01
35270;Gerp's mouse lemur;136;Microcebus gerpi;2020-09-01
35271;Gerp's mouse lemur;144;Microcebus gerpi;2020-10-01
35272;Gerp's mouse lemur;141;Microcebus gerpi;2020-11-01
35273;Gerp's mouse lemur;116;Microcebus gerpi;2020-12-01
35274;Red-billed curassow;142;Crax blumenbachii;2015-07-01
35275;Red-billed curassow;180;Crax blumenbachii;2015-08-01
35276;Red-billed curassow;145;Crax blumenbachii;2015-09-01
35277;Red-billed curassow;139;Crax blumenbachii;2015-10-01
35278;Red-billed curassow;123;Crax blumenbachii;2015-11-01
35279;Red-billed curassow;116;Crax blumenbachii;2015-12-01
35280;Red-billed curassow;130;Crax blumenbachii;2016-01-01
35281;Red-billed curassow;124;Crax blumenbachii;2016-02-01
35282;Red-billed curassow;134;Crax blumenbachii;2016-03-01
35283;Red-billed curassow;106;Crax blumenbachii;2016-04-01
35284;Red-billed curassow;149;Crax blumenbachii;2016-05-01
35285;Red-billed curassow;125;Crax blumenbachii;2016-06-01
35286;Red-billed curassow;129;Crax blumenbachii;2016-07-01
35287;Red-billed curassow;124;Crax blumenbachii;2016-08-01
35288;Red-billed curassow;145;Crax blumenbachii;2016-09-01
35289;Red-billed curassow;117;Crax blumenbachii;2016-10-01
35290;Red-billed curassow;125;Crax blumenbachii;2016-11-01
35291;Red-billed curassow;163;Crax blumenbachii;2016-12-01
35292;Red-billed curassow;201;Crax blumenbachii;2017-01-01
35293;Red-billed curassow;143;Crax blumenbachii;2017-02-01
35294;Red-billed curassow;173;Crax blumenbachii;2017-03-01
35295;Red-billed curassow;163;Crax blumenbachii;2017-04-01
35296;Red-billed curassow;160;Crax blumenbachii;2017-05-01
35297;Red-billed curassow;162;Crax blumenbachii;2017-06-01
35298;Red-billed curassow;118;Crax blumenbachii;2017-07-01
35299;Red-billed curassow;126;Crax blumenbachii;2017-08-01
35300;Red-billed curassow;135;Crax blumenbachii;2017-09-01
35301;Red-billed curassow;175;Crax blumenbachii;2017-10-01
35302;Red-billed curassow;159;Crax blumenbachii;2017-11-01
35303;Red-billed curassow;122;Crax blumenbachii;2017-12-01
35304;Red-billed curassow;179;Crax blumenbachii;2018-01-01
35305;Red-billed curassow;184;Crax blumenbachii;2018-02-01
35306;Red-billed curassow;215;Crax blumenbachii;2018-03-01
35307;Red-billed curassow;132;Crax blumenbachii;2018-04-01
35308;Red-billed curassow;127;Crax blumenbachii;2018-05-01
35309;Red-billed curassow;143;Crax blumenbachii;2018-06-01
35310;Red-billed curassow;117;Crax blumenbachii;2018-07-01
35311;Red-billed curassow;117;Crax blumenbachii;2018-08-01
35312;Red-billed curassow;116;Crax blumenbachii;2018-09-01
35313;Red-billed curassow;116;Crax blumenbachii;2018-10-01
35314;Red-billed curassow;146;Crax blumenbachii;2018-11-01
35315;Red-billed curassow;152;Crax blumenbachii;2018-12-01
35316;Red-billed curassow;152;Crax blumenbachii;2019-01-01
35317;Red-billed curassow;157;Crax blumenbachii;2019-02-01
35318;Red-billed curassow;141;Crax blumenbachii;2019-03-01
35319;Red-billed curassow;153;Crax blumenbachii;2019-04-01
35320;Red-billed curassow;182;Crax blumenbachii;2019-05-01
35321;Red-billed curassow;145;Crax blumenbachii;2019-06-01
35322;Red-billed curassow;134;Crax blumenbachii;2019-07-01
35323;Red-billed curassow;160;Crax blumenbachii;2019-08-01
35324;Red-billed curassow;137;Crax blumenbachii;2019-09-01
35325;Red-billed curassow;162;Crax blumenbachii;2019-10-01
35326;Red-billed curassow;276;Crax blumenbachii;2019-11-01
35327;Red-billed curassow;100;Crax blumenbachii;2019-12-01
35328;Red-billed curassow;120;Crax blumenbachii;2020-01-01
35329;Red-billed curassow;125;Crax blumenbachii;2020-02-01
35330;Red-billed curassow;128;Crax blumenbachii;2020-03-01
35331;Red-billed curassow;171;Crax blumenbachii;2020-04-01
35332;Red-billed curassow;153;Crax blumenbachii;2020-05-01
35333;Red-billed curassow;135;Crax blumenbachii;2020-06-01
35334;Red-billed curassow;120;Crax blumenbachii;2020-07-01
35335;Red-billed curassow;123;Crax blumenbachii;2020-08-01
35336;Red-billed curassow;120;Crax blumenbachii;2020-09-01
35337;Red-billed curassow;129;Crax blumenbachii;2020-10-01
35338;Red-billed curassow;140;Crax blumenbachii;2020-11-01
35339;Red-billed curassow;143;Crax blumenbachii;2020-12-01
35340;Tricarinate hill turtle;138;Melanochelys tricarinata;2015-07-01
35341;Tricarinate hill turtle;130;Melanochelys tricarinata;2015-08-01
35342;Tricarinate hill turtle;148;Melanochelys tricarinata;2015-09-01
35343;Tricarinate hill turtle;126;Melanochelys tricarinata;2015-10-01
35344;Tricarinate hill turtle;141;Melanochelys tricarinata;2015-11-01
35345;Tricarinate hill turtle;176;Melanochelys tricarinata;2015-12-01
35346;Tricarinate hill turtle;125;Melanochelys tricarinata;2016-01-01
35347;Tricarinate hill turtle;147;Melanochelys tricarinata;2016-02-01
35348;Tricarinate hill turtle;108;Melanochelys tricarinata;2016-03-01
35349;Tricarinate hill turtle;103;Melanochelys tricarinata;2016-04-01
35350;Tricarinate hill turtle;96;Melanochelys tricarinata;2016-05-01
35351;Tricarinate hill turtle;109;Melanochelys tricarinata;2016-06-01
35352;Tricarinate hill turtle;132;Melanochelys tricarinata;2016-07-01
35353;Tricarinate hill turtle;117;Melanochelys tricarinata;2016-08-01
35354;Tricarinate hill turtle;110;Melanochelys tricarinata;2016-09-01
35355;Tricarinate hill turtle;102;Melanochelys tricarinata;2016-10-01
35356;Tricarinate hill turtle;104;Melanochelys tricarinata;2016-11-01
35357;Tricarinate hill turtle;88;Melanochelys tricarinata;2016-12-01
35358;Tricarinate hill turtle;81;Melanochelys tricarinata;2017-01-01
35359;Tricarinate hill turtle;141;Melanochelys tricarinata;2017-02-01
35360;Tricarinate hill turtle;149;Melanochelys tricarinata;2017-03-01
35361;Tricarinate hill turtle;127;Melanochelys tricarinata;2017-04-01
35362;Tricarinate hill turtle;138;Melanochelys tricarinata;2017-05-01
35363;Tricarinate hill turtle;114;Melanochelys tricarinata;2017-06-01
35364;Tricarinate hill turtle;115;Melanochelys tricarinata;2017-07-01
35365;Tricarinate hill turtle;125;Melanochelys tricarinata;2017-08-01
35366;Tricarinate hill turtle;92;Melanochelys tricarinata;2017-09-01
35367;Tricarinate hill turtle;149;Melanochelys tricarinata;2017-10-01
35368;Tricarinate hill turtle;114;Melanochelys tricarinata;2017-11-01
35369;Tricarinate hill turtle;124;Melanochelys tricarinata;2017-12-01
35370;Tricarinate hill turtle;102;Melanochelys tricarinata;2018-01-01
35371;Tricarinate hill turtle;123;Melanochelys tricarinata;2018-02-01
35372;Tricarinate hill turtle;151;Melanochelys tricarinata;2018-03-01
35373;Tricarinate hill turtle;179;Melanochelys tricarinata;2018-04-01
35374;Tricarinate hill turtle;186;Melanochelys tricarinata;2018-05-01
35375;Tricarinate hill turtle;117;Melanochelys tricarinata;2018-06-01
35376;Tricarinate hill turtle;157;Melanochelys tricarinata;2018-07-01
35377;Tricarinate hill turtle;169;Melanochelys tricarinata;2018-08-01
35378;Tricarinate hill turtle;115;Melanochelys tricarinata;2018-09-01
35379;Tricarinate hill turtle;101;Melanochelys tricarinata;2018-10-01
35380;Tricarinate hill turtle;108;Melanochelys tricarinata;2018-11-01
35381;Tricarinate hill turtle;116;Melanochelys tricarinata;2018-12-01
35382;Tricarinate hill turtle;104;Melanochelys tricarinata;2019-01-01
35383;Tricarinate hill turtle;135;Melanochelys tricarinata;2019-02-01
35384;Tricarinate hill turtle;130;Melanochelys tricarinata;2019-03-01
35385;Tricarinate hill turtle;160;Melanochelys tricarinata;2019-04-01
35386;Tricarinate hill turtle;139;Melanochelys tricarinata;2019-05-01
35387;Tricarinate hill turtle;127;Melanochelys tricarinata;2019-06-01
35388;Tricarinate hill turtle;146;Melanochelys tricarinata;2019-07-01
35389;Tricarinate hill turtle;141;Melanochelys tricarinata;2019-08-01
35390;Tricarinate hill turtle;123;Melanochelys tricarinata;2019-09-01
35391;Tricarinate hill turtle;124;Melanochelys tricarinata;2019-10-01
35392;Tricarinate hill turtle;115;Melanochelys tricarinata;2019-11-01
35393;Tricarinate hill turtle;114;Melanochelys tricarinata;2019-12-01
35394;Tricarinate hill turtle;119;Melanochelys tricarinata;2020-01-01
35395;Tricarinate hill turtle;114;Melanochelys tricarinata;2020-02-01
35396;Tricarinate hill turtle;105;Melanochelys tricarinata;2020-03-01
35397;Tricarinate hill turtle;216;Melanochelys tricarinata;2020-04-01
35398;Tricarinate hill turtle;172;Melanochelys tricarinata;2020-05-01
35399;Tricarinate hill turtle;122;Melanochelys tricarinata;2020-06-01
35400;Tricarinate hill turtle;170;Melanochelys tricarinata;2020-07-01
35401;Tricarinate hill turtle;150;Melanochelys tricarinata;2020-08-01
35402;Tricarinate hill turtle;161;Melanochelys tricarinata;2020-09-01
35403;Tricarinate hill turtle;114;Melanochelys tricarinata;2020-10-01
35404;Tricarinate hill turtle;103;Melanochelys tricarinata;2020-11-01
35405;Tricarinate hill turtle;122;Melanochelys tricarinata;2020-12-01
35406;Paphiopedilum tigrinum;48;Paphiopedilum tigrinum;2015-07-01
35407;Paphiopedilum tigrinum;31;Paphiopedilum tigrinum;2015-08-01
35408;Paphiopedilum tigrinum;70;Paphiopedilum tigrinum;2015-09-01
35409;Paphiopedilum tigrinum;45;Paphiopedilum tigrinum;2015-10-01
35410;Paphiopedilum tigrinum;31;Paphiopedilum tigrinum;2015-11-01
35411;Paphiopedilum tigrinum;28;Paphiopedilum tigrinum;2015-12-01
35412;Paphiopedilum tigrinum;29;Paphiopedilum tigrinum;2016-01-01
35413;Paphiopedilum tigrinum;33;Paphiopedilum tigrinum;2016-02-01
35414;Paphiopedilum tigrinum;35;Paphiopedilum tigrinum;2016-03-01
35415;Paphiopedilum tigrinum;28;Paphiopedilum tigrinum;2016-04-01
35416;Paphiopedilum tigrinum;26;Paphiopedilum tigrinum;2016-05-01
