title;views;scientific_name;datetime
Chinese pangolin;3488;Manis pentadactyla;2016-05-01
Chinese pangolin;3108;Manis pentadactyla;2016-06-01
Chinese pangolin;3356;Manis pentadactyla;2016-07-01
Chinese pangolin;4013;Manis pentadactyla;2016-08-01
Chinese pangolin;4308;Manis pentadactyla;2016-09-01
Chinese pangolin;4284;Manis pentadactyla;2016-10-01
Chinese pangolin;3370;Manis pentadactyla;2016-11-01
Chinese pangolin;3720;Manis pentadactyla;2016-12-01
Chinese pangolin;3051;Manis pentadactyla;2017-01-01
Chinese pangolin;7374;Manis pentadactyla;2017-02-01
Chinese pangolin;3401;Manis pentadactyla;2017-03-01
Chinese pangolin;3638;Manis pentadactyla;2017-04-01
Chinese pangolin;3486;Manis pentadactyla;2017-05-01
Chinese pangolin;3150;Manis pentadactyla;2017-06-01
Chinese pangolin;2872;Manis pentadactyla;2017-07-01
Chinese pangolin;2678;Manis pentadactyla;2017-08-01
Chinese pangolin;2365;Manis pentadactyla;2017-09-01
Chinese pangolin;2752;Manis pentadactyla;2017-10-01
Chinese pangolin;2670;Manis pentadactyla;2017-11-01
Chinese pangolin;2424;Manis pentadactyla;2017-12-01
Chinese pangolin;2742;Manis pentadactyla;2018-01-01
Chinese pangolin;2797;Manis pentadactyla;2018-02-01
Chinese pangolin;3026;Manis pentadactyla;2018-03-01
Chinese pangolin;2825;Manis pentadactyla;2018-04-01
Chinese pangolin;4664;Manis pentadactyla;2018-05-01
Chinese pangolin;3190;Manis pentadactyla;2018-06-01
Chinese pangolin;3044;Manis pentadactyla;2018-07-01
Chinese pangolin;3220;Manis pentadactyla;2018-08-01
Chinese pangolin;3624;Manis pentadactyla;2018-09-01
Chinese pangolin;4627;Manis pentadactyla;2018-10-01
Chinese pangolin;3074;Manis pentadactyla;2018-11-01
Chinese pangolin;3429;Manis pentadactyla;2018-12-01
Chinese pangolin;3700;Manis pentadactyla;2019-01-01
Chinese pangolin;6180;Manis pentadactyla;2019-02-01
Chinese pangolin;3940;Manis pentadactyla;2019-03-01
Chinese pangolin;6333;Manis pentadactyla;2019-04-01
Chinese pangolin;4908;Manis pentadactyla;2019-05-01
Chinese pangolin;3648;Manis pentadactyla;2019-06-01
Chinese pangolin;3183;Manis pentadactyla;2019-07-01
Chinese pangolin;2791;Manis pentadactyla;2019-08-01
Chinese pangolin;2615;Manis pentadactyla;2019-09-01
Chinese pangolin;2796;Manis pentadactyla;2019-10-01
Chinese pangolin;3624;Manis pentadactyla;2019-11-01
Chinese pangolin;3182;Manis pentadactyla;2019-12-01
Chinese pangolin;3866;Manis pentadactyla;2020-01-01
Chinese pangolin;24536;Manis pentadactyla;2020-02-01
Chinese pangolin;47981;Manis pentadactyla;2020-03-01
Chinese pangolin;25258;Manis pentadactyla;2020-04-01
Chinese pangolin;10231;Manis pentadactyla;2020-05-01
Chinese pangolin;5709;Manis pentadactyla;2020-06-01
Chinese pangolin;3899;Manis pentadactyla;2020-07-01
Chinese pangolin;4153;Manis pentadactyla;2020-08-01
Chinese pangolin;4320;Manis pentadactyla;2020-09-01
Chinese pangolin;6522;Manis pentadactyla;2020-10-01
Chinese pangolin;4712;Manis pentadactyla;2020-11-01
Chinese pangolin;4660;Manis pentadactyla;2020-12-01
Chinese crocodile lizard;868;Shinisaurus crocodilurus;2015-07-01
Chinese crocodile lizard;786;Shinisaurus crocodilurus;2015-08-01
Chinese crocodile lizard;818;Shinisaurus crocodilurus;2015-09-01
Chinese crocodile lizard;1149;Shinisaurus crocodilurus;2015-10-01
Chinese crocodile lizard;836;Shinisaurus crocodilurus;2015-11-01
Chinese crocodile lizard;793;Shinisaurus crocodilurus;2015-12-01
Chinese crocodile lizard;894;Shinisaurus crocodilurus;2016-01-01
Chinese crocodile lizard;831;Shinisaurus crocodilurus;2016-02-01
Chinese crocodile lizard;1023;Shinisaurus crocodilurus;2016-03-01
Chinese crocodile lizard;900;Shinisaurus crocodilurus;2016-04-01
Chinese crocodile lizard;958;Shinisaurus crocodilurus;2016-05-01
Chinese crocodile lizard;886;Shinisaurus crocodilurus;2016-06-01
Chinese crocodile lizard;764;Shinisaurus crocodilurus;2016-07-01
Chinese crocodile lizard;713;Shinisaurus crocodilurus;2016-08-01
Chinese crocodile lizard;780;Shinisaurus crocodilurus;2016-09-01
Chinese crocodile lizard;706;Shinisaurus crocodilurus;2016-10-01
Chinese crocodile lizard;740;Shinisaurus crocodilurus;2016-11-01
Chinese crocodile lizard;677;Shinisaurus crocodilurus;2016-12-01
Chinese crocodile lizard;866;Shinisaurus crocodilurus;2017-01-01
Chinese crocodile lizard;843;Shinisaurus crocodilurus;2017-02-01
Chinese crocodile lizard;935;Shinisaurus crocodilurus;2017-03-01
Chinese crocodile lizard;922;Shinisaurus crocodilurus;2017-04-01
Chinese crocodile lizard;900;Shinisaurus crocodilurus;2017-05-01
Chinese crocodile lizard;800;Shinisaurus crocodilurus;2017-06-01
Chinese crocodile lizard;743;Shinisaurus crocodilurus;2017-07-01
Chinese crocodile lizard;743;Shinisaurus crocodilurus;2017-08-01
Chinese crocodile lizard;673;Shinisaurus crocodilurus;2017-09-01
Chinese crocodile lizard;760;Shinisaurus crocodilurus;2017-10-01
Chinese crocodile lizard;1589;Shinisaurus crocodilurus;2017-11-01
Chinese crocodile lizard;1481;Shinisaurus crocodilurus;2017-12-01
Chinese crocodile lizard;973;Shinisaurus crocodilurus;2018-01-01
Chinese crocodile lizard;827;Shinisaurus crocodilurus;2018-02-01
Chinese crocodile lizard;1207;Shinisaurus crocodilurus;2018-03-01
Chinese crocodile lizard;2203;Shinisaurus crocodilurus;2018-04-01
Chinese crocodile lizard;1062;Shinisaurus crocodilurus;2018-05-01
Chinese crocodile lizard;840;Shinisaurus crocodilurus;2018-06-01
Chinese crocodile lizard;776;Shinisaurus crocodilurus;2018-07-01
Chinese crocodile lizard;870;Shinisaurus crocodilurus;2018-08-01
Chinese crocodile lizard;719;Shinisaurus crocodilurus;2018-09-01
Chinese crocodile lizard;804;Shinisaurus crocodilurus;2018-10-01
Chinese crocodile lizard;1043;Shinisaurus crocodilurus;2018-11-01
Chinese crocodile lizard;861;Shinisaurus crocodilurus;2018-12-01
Chinese crocodile lizard;938;Shinisaurus crocodilurus;2019-01-01
Chinese crocodile lizard;886;Shinisaurus crocodilurus;2019-02-01
Chinese crocodile lizard;853;Shinisaurus crocodilurus;2019-03-01
Chinese crocodile lizard;1019;Shinisaurus crocodilurus;2019-04-01
Chinese crocodile lizard;948;Shinisaurus crocodilurus;2019-05-01
Chinese crocodile lizard;798;Shinisaurus crocodilurus;2019-06-01
Chinese crocodile lizard;1022;Shinisaurus crocodilurus;2019-07-01
Chinese crocodile lizard;892;Shinisaurus crocodilurus;2019-08-01
Chinese crocodile lizard;783;Shinisaurus crocodilurus;2019-09-01
Chinese crocodile lizard;912;Shinisaurus crocodilurus;2019-10-01
Chinese crocodile lizard;1087;Shinisaurus crocodilurus;2019-11-01
Chinese crocodile lizard;782;Shinisaurus crocodilurus;2019-12-01
Chinese crocodile lizard;1001;Shinisaurus crocodilurus;2020-01-01
Chinese crocodile lizard;1092;Shinisaurus crocodilurus;2020-02-01
Chinese crocodile lizard;1025;Shinisaurus crocodilurus;2020-03-01
Chinese crocodile lizard;1309;Shinisaurus crocodilurus;2020-04-01
Chinese crocodile lizard;1234;Shinisaurus crocodilurus;2020-05-01
Chinese crocodile lizard;791;Shinisaurus crocodilurus;2020-06-01
Chinese crocodile lizard;862;Shinisaurus crocodilurus;2020-07-01
Chinese crocodile lizard;963;Shinisaurus crocodilurus;2020-08-01
Chinese crocodile lizard;1517;Shinisaurus crocodilurus;2020-09-01
Chinese crocodile lizard;1331;Shinisaurus crocodilurus;2020-10-01
Chinese crocodile lizard;1142;Shinisaurus crocodilurus;2020-11-01
Chinese crocodile lizard;977;Shinisaurus crocodilurus;2020-12-01
Pygmy hog;5936;Sus salvanius;2015-07-01
Pygmy hog;6887;Sus salvanius;2015-08-01
Pygmy hog;3902;Sus salvanius;2015-09-01
Pygmy hog;3747;Sus salvanius;2015-10-01
Pygmy hog;3979;Sus salvanius;2015-11-01
Pygmy hog;3511;Sus salvanius;2015-12-01
Pygmy hog;4067;Sus salvanius;2016-01-01
Pygmy hog;3820;Sus salvanius;2016-02-01
Pygmy hog;3750;Sus salvanius;2016-03-01
Pygmy hog;12641;Sus salvanius;2016-04-01
Pygmy hog;13107;Sus salvanius;2016-05-01
Pygmy hog;8397;Sus salvanius;2016-06-01
Pygmy hog;9860;Sus salvanius;2016-07-01
Pygmy hog;10129;Sus salvanius;2016-08-01
Pygmy hog;8223;Sus salvanius;2016-09-01
Pygmy hog;5470;Sus salvanius;2016-10-01
Pygmy hog;5503;Sus salvanius;2016-11-01
Pygmy hog;9442;Sus salvanius;2016-12-01
Pygmy hog;6990;Sus salvanius;2017-01-01
Pygmy hog;5486;Sus salvanius;2017-02-01
Pygmy hog;6447;Sus salvanius;2017-03-01
Pygmy hog;5562;Sus salvanius;2017-04-01
Pygmy hog;6299;Sus salvanius;2017-05-01
Pygmy hog;5751;Sus salvanius;2017-06-01
Pygmy hog;3908;Sus salvanius;2017-07-01
Pygmy hog;6052;Sus salvanius;2017-08-01
Pygmy hog;3749;Sus salvanius;2017-09-01
Pygmy hog;4168;Sus salvanius;2017-10-01
Pygmy hog;4423;Sus salvanius;2017-11-01
Pygmy hog;4499;Sus salvanius;2017-12-01
Pygmy hog;9172;Sus salvanius;2018-01-01
Pygmy hog;4558;Sus salvanius;2018-02-01
Pygmy hog;6048;Sus salvanius;2018-03-01
Pygmy hog;5845;Sus salvanius;2018-04-01
Pygmy hog;8593;Sus salvanius;2018-05-01
Pygmy hog;4500;Sus salvanius;2018-06-01
Pygmy hog;4084;Sus salvanius;2018-07-01
Pygmy hog;5780;Sus salvanius;2018-08-01
Pygmy hog;3953;Sus salvanius;2018-09-01
Pygmy hog;6196;Sus salvanius;2018-10-01
Pygmy hog;4053;Sus salvanius;2018-11-01
Pygmy hog;5332;Sus salvanius;2018-12-01
Pygmy hog;4543;Sus salvanius;2019-01-01
Pygmy hog;4128;Sus salvanius;2019-02-01
Pygmy hog;4634;Sus salvanius;2019-03-01
Pygmy hog;4715;Sus salvanius;2019-04-01
Pygmy hog;6020;Sus salvanius;2019-05-01
Pygmy hog;3502;Sus salvanius;2019-06-01
Pygmy hog;4169;Sus salvanius;2019-07-01
Pygmy hog;4015;Sus salvanius;2019-08-01
Pygmy hog;3599;Sus salvanius;2019-09-01
Pygmy hog;3673;Sus salvanius;2019-10-01
Pygmy hog;4069;Sus salvanius;2019-11-01
Pygmy hog;4263;Sus salvanius;2019-12-01
Pygmy hog;4104;Sus salvanius;2020-01-01
Pygmy hog;5875;Sus salvanius;2020-02-01
Pygmy hog;21832;Sus salvanius;2020-03-01
Pygmy hog;5894;Sus salvanius;2020-04-01
Pygmy hog;4792;Sus salvanius;2020-05-01
Pygmy hog;4781;Sus salvanius;2020-06-01
Pygmy hog;4378;Sus salvanius;2020-07-01
Pygmy hog;5798;Sus salvanius;2020-08-01
Pygmy hog;8094;Sus salvanius;2020-09-01
Pygmy hog;4873;Sus salvanius;2020-10-01
Pygmy hog;3383;Sus salvanius;2020-11-01
Pygmy hog;4050;Sus salvanius;2020-12-01
Theliderma sparsa;4;Quadrula sparsa;2016-12-01
Theliderma sparsa;4;Quadrula sparsa;2017-01-01
Theliderma sparsa;4;Quadrula sparsa;2017-02-01
Theliderma sparsa;11;Quadrula sparsa;2017-03-01
Theliderma sparsa;5;Quadrula sparsa;2017-04-01
Theliderma sparsa;6;Quadrula sparsa;2017-05-01
Theliderma sparsa;4;Quadrula sparsa;2017-06-01
Theliderma sparsa;4;Quadrula sparsa;2017-07-01
Theliderma sparsa;4;Quadrula sparsa;2017-08-01
Theliderma sparsa;5;Quadrula sparsa;2017-09-01
Theliderma sparsa;2;Quadrula sparsa;2017-10-01
Theliderma sparsa;5;Quadrula sparsa;2017-11-01
Theliderma sparsa;4;Quadrula sparsa;2017-12-01
Theliderma sparsa;3;Quadrula sparsa;2018-01-01
Theliderma sparsa;3;Quadrula sparsa;2018-02-01
Theliderma sparsa;10;Quadrula sparsa;2018-03-01
Theliderma sparsa;54;Quadrula sparsa;2018-04-01
Theliderma sparsa;24;Quadrula sparsa;2018-05-01
Theliderma sparsa;13;Quadrula sparsa;2018-06-01
Theliderma sparsa;22;Quadrula sparsa;2018-07-01
Theliderma sparsa;17;Quadrula sparsa;2018-08-01
Theliderma sparsa;40;Quadrula sparsa;2018-09-01
Theliderma sparsa;32;Quadrula sparsa;2018-10-01
Theliderma sparsa;25;Quadrula sparsa;2018-11-01
Theliderma sparsa;18;Quadrula sparsa;2018-12-01
Theliderma sparsa;30;Quadrula sparsa;2019-01-01
Theliderma sparsa;21;Quadrula sparsa;2019-02-01
Theliderma sparsa;49;Quadrula sparsa;2019-03-01
Theliderma sparsa;35;Quadrula sparsa;2019-04-01
Theliderma sparsa;33;Quadrula sparsa;2019-05-01
Theliderma sparsa;24;Quadrula sparsa;2019-06-01
Theliderma sparsa;26;Quadrula sparsa;2019-07-01
Theliderma sparsa;32;Quadrula sparsa;2019-08-01
Theliderma sparsa;25;Quadrula sparsa;2019-09-01
Theliderma sparsa;48;Quadrula sparsa;2019-10-01
Theliderma sparsa;26;Quadrula sparsa;2019-11-01
Theliderma sparsa;31;Quadrula sparsa;2019-12-01
Theliderma sparsa;30;Quadrula sparsa;2020-01-01
Theliderma sparsa;31;Quadrula sparsa;2020-02-01
Theliderma sparsa;28;Quadrula sparsa;2020-03-01
Theliderma sparsa;43;Quadrula sparsa;2020-04-01
Theliderma sparsa;30;Quadrula sparsa;2020-05-01
Theliderma sparsa;30;Quadrula sparsa;2020-06-01
Theliderma sparsa;18;Quadrula sparsa;2020-07-01
Theliderma sparsa;20;Quadrula sparsa;2020-08-01
Theliderma sparsa;29;Quadrula sparsa;2020-09-01
Theliderma sparsa;33;Quadrula sparsa;2020-10-01
Theliderma sparsa;24;Quadrula sparsa;2020-11-01
Theliderma sparsa;33;Quadrula sparsa;2020-12-01
Edwards's pheasant;364;Lophura edwardsi;2015-07-01
Edwards's pheasant;356;Lophura edwardsi;2015-08-01
Edwards's pheasant;381;Lophura edwardsi;2015-09-01
Edwards's pheasant;363;Lophura edwardsi;2015-10-01
Edwards's pheasant;357;Lophura edwardsi;2015-11-01
Edwards's pheasant;328;Lophura edwardsi;2015-12-01
Edwards's pheasant;473;Lophura edwardsi;2016-01-01
Edwards's pheasant;359;Lophura edwardsi;2016-02-01
Edwards's pheasant;407;Lophura edwardsi;2016-03-01
Edwards's pheasant;475;Lophura edwardsi;2016-04-01
Edwards's pheasant;412;Lophura edwardsi;2016-05-01
Edwards's pheasant;385;Lophura edwardsi;2016-06-01
Edwards's pheasant;384;Lophura edwardsi;2016-07-01
Edwards's pheasant;336;Lophura edwardsi;2016-08-01
Edwards's pheasant;343;Lophura edwardsi;2016-09-01
Edwards's pheasant;383;Lophura edwardsi;2016-10-01
Edwards's pheasant;407;Lophura edwardsi;2016-11-01
Edwards's pheasant;432;Lophura edwardsi;2016-12-01
Edwards's pheasant;429;Lophura edwardsi;2017-01-01
Edwards's pheasant;368;Lophura edwardsi;2017-02-01
Edwards's pheasant;478;Lophura edwardsi;2017-03-01
Edwards's pheasant;482;Lophura edwardsi;2017-04-01
Edwards's pheasant;452;Lophura edwardsi;2017-05-01
Edwards's pheasant;404;Lophura edwardsi;2017-06-01
Edwards's pheasant;359;Lophura edwardsi;2017-07-01
Edwards's pheasant;448;Lophura edwardsi;2017-08-01
Edwards's pheasant;396;Lophura edwardsi;2017-09-01
Edwards's pheasant;482;Lophura edwardsi;2017-10-01
Edwards's pheasant;446;Lophura edwardsi;2017-11-01
Edwards's pheasant;377;Lophura edwardsi;2017-12-01
Edwards's pheasant;514;Lophura edwardsi;2018-01-01
Edwards's pheasant;378;Lophura edwardsi;2018-02-01
Edwards's pheasant;505;Lophura edwardsi;2018-03-01
Edwards's pheasant;383;Lophura edwardsi;2018-04-01
Edwards's pheasant;361;Lophura edwardsi;2018-05-01
Edwards's pheasant;329;Lophura edwardsi;2018-06-01
Edwards's pheasant;350;Lophura edwardsi;2018-07-01
Edwards's pheasant;351;Lophura edwardsi;2018-08-01
Edwards's pheasant;382;Lophura edwardsi;2018-09-01
Edwards's pheasant;358;Lophura edwardsi;2018-10-01
Edwards's pheasant;347;Lophura edwardsi;2018-11-01
Edwards's pheasant;366;Lophura edwardsi;2018-12-01
Edwards's pheasant;353;Lophura edwardsi;2019-01-01
Edwards's pheasant;365;Lophura edwardsi;2019-02-01
Edwards's pheasant;505;Lophura edwardsi;2019-03-01
Edwards's pheasant;484;Lophura edwardsi;2019-04-01
Edwards's pheasant;895;Lophura edwardsi;2019-05-01
Edwards's pheasant;448;Lophura edwardsi;2019-06-01
Edwards's pheasant;338;Lophura edwardsi;2019-07-01
Edwards's pheasant;369;Lophura edwardsi;2019-08-01
Edwards's pheasant;381;Lophura edwardsi;2019-09-01
Edwards's pheasant;465;Lophura edwardsi;2019-10-01
Edwards's pheasant;464;Lophura edwardsi;2019-11-01
Edwards's pheasant;418;Lophura edwardsi;2019-12-01
Edwards's pheasant;453;Lophura edwardsi;2020-01-01
Edwards's pheasant;384;Lophura edwardsi;2020-02-01
Edwards's pheasant;468;Lophura edwardsi;2020-03-01
Edwards's pheasant;536;Lophura edwardsi;2020-04-01
Edwards's pheasant;448;Lophura edwardsi;2020-05-01
Edwards's pheasant;361;Lophura edwardsi;2020-06-01
Edwards's pheasant;653;Lophura edwardsi;2020-07-01
Edwards's pheasant;365;Lophura edwardsi;2020-08-01
Edwards's pheasant;418;Lophura edwardsi;2020-09-01
Edwards's pheasant;337;Lophura edwardsi;2020-10-01
Edwards's pheasant;329;Lophura edwardsi;2020-11-01
Edwards's pheasant;379;Lophura edwardsi;2020-12-01
Snow leopard;72701;Panthera uncia;2015-07-01
Snow leopard;66828;Panthera uncia;2015-08-01
Snow leopard;61097;Panthera uncia;2015-09-01
Snow leopard;82216;Panthera uncia;2015-10-01
Snow leopard;71917;Panthera uncia;2015-11-01
Snow leopard;77184;Panthera uncia;2015-12-01
Snow leopard;86998;Panthera uncia;2016-01-01
Snow leopard;89063;Panthera uncia;2016-02-01
Snow leopard;74584;Panthera uncia;2016-03-01
Snow leopard;77742;Panthera uncia;2016-04-01
Snow leopard;78706;Panthera uncia;2016-05-01
Snow leopard;67281;Panthera uncia;2016-06-01
Snow leopard;62026;Panthera uncia;2016-07-01
Snow leopard;57218;Panthera uncia;2016-08-01
Snow leopard;61476;Panthera uncia;2016-09-01
Snow leopard;82372;Panthera uncia;2016-10-01
Snow leopard;100808;Panthera uncia;2016-11-01
Snow leopard;78038;Panthera uncia;2016-12-01
Snow leopard;81521;Panthera uncia;2017-01-01
Snow leopard;91282;Panthera uncia;2017-02-01
Snow leopard;91395;Panthera uncia;2017-03-01
Snow leopard;75964;Panthera uncia;2017-04-01
Snow leopard;79806;Panthera uncia;2017-05-01
Snow leopard;60988;Panthera uncia;2017-06-01
Snow leopard;57315;Panthera uncia;2017-07-01
Snow leopard;53015;Panthera uncia;2017-08-01
Snow leopard;75641;Panthera uncia;2017-09-01
Snow leopard;71034;Panthera uncia;2017-10-01
Snow leopard;65268;Panthera uncia;2017-11-01
Snow leopard;70888;Panthera uncia;2017-12-01
Snow leopard;93216;Panthera uncia;2018-01-01
Snow leopard;76868;Panthera uncia;2018-02-01
Snow leopard;89092;Panthera uncia;2018-03-01
Snow leopard;78778;Panthera uncia;2018-04-01
Snow leopard;78627;Panthera uncia;2018-05-01
Snow leopard;62389;Panthera uncia;2018-06-01
Snow leopard;75548;Panthera uncia;2018-07-01
Snow leopard;56784;Panthera uncia;2018-08-01
Snow leopard;56917;Panthera uncia;2018-09-01
Snow leopard;63779;Panthera uncia;2018-10-01
Snow leopard;66148;Panthera uncia;2018-11-01
Snow leopard;71885;Panthera uncia;2018-12-01
Snow leopard;74673;Panthera uncia;2019-01-01
Snow leopard;66345;Panthera uncia;2019-02-01
Snow leopard;60042;Panthera uncia;2019-03-01
Snow leopard;61939;Panthera uncia;2019-04-01
Snow leopard;61597;Panthera uncia;2019-05-01
Snow leopard;44962;Panthera uncia;2019-06-01
Snow leopard;49109;Panthera uncia;2019-07-01
Snow leopard;45685;Panthera uncia;2019-08-01
Snow leopard;53536;Panthera uncia;2019-09-01
Snow leopard;61074;Panthera uncia;2019-10-01
Snow leopard;58411;Panthera uncia;2019-11-01
Snow leopard;50484;Panthera uncia;2019-12-01
Snow leopard;55128;Panthera uncia;2020-01-01
Snow leopard;54817;Panthera uncia;2020-02-01
Snow leopard;70926;Panthera uncia;2020-03-01
Snow leopard;85778;Panthera uncia;2020-04-01
Snow leopard;56824;Panthera uncia;2020-05-01
Snow leopard;46213;Panthera uncia;2020-06-01
Snow leopard;50310;Panthera uncia;2020-07-01
Snow leopard;53817;Panthera uncia;2020-08-01
Snow leopard;52691;Panthera uncia;2020-09-01
Snow leopard;60406;Panthera uncia;2020-10-01
Snow leopard;60147;Panthera uncia;2020-11-01
Snow leopard;70582;Panthera uncia;2020-12-01
Western swamp turtle;458;Pseudemydura umbrina;2015-07-01
Western swamp turtle;620;Pseudemydura umbrina;2015-08-01
Western swamp turtle;493;Pseudemydura umbrina;2015-09-01
Western swamp turtle;558;Pseudemydura umbrina;2015-10-01
Western swamp turtle;531;Pseudemydura umbrina;2015-11-01
Western swamp turtle;292;Pseudemydura umbrina;2015-12-01
Western swamp turtle;337;Pseudemydura umbrina;2016-01-01
Western swamp turtle;401;Pseudemydura umbrina;2016-02-01
Western swamp turtle;477;Pseudemydura umbrina;2016-03-01
Western swamp turtle;455;Pseudemydura umbrina;2016-04-01
Western swamp turtle;663;Pseudemydura umbrina;2016-05-01
