scientific_name;GPE;GPE
Crocodylus niloticus;Morocco;3
Crocodylus niloticus;South Africa's;3
Crocodylus niloticus;Taiwan;3
Crocodylus niloticus;Texas;3
Crocodylus niloticus;Zambia;3
Crocodylus niloticus;Animal Kingdom;2
Crocodylus niloticus;Aswan;2
Crocodylus niloticus;Cairo;2
Crocodylus niloticus;California;2
Crocodylus niloticus;Cape Town;2
Crocodylus niloticus;Chiredzi;2
Crocodylus niloticus;Denver;2
Crocodylus niloticus;England;2
Crocodylus niloticus;Everglades;2
Crocodylus niloticus;Gabon;2
Crocodylus niloticus;India;2
Crocodylus niloticus;Kasane;2
Crocodylus niloticus;Mecistops;2
Crocodylus niloticus;Mulaudzi;2
Crocodylus niloticus;North Sulawesi;2
Crocodylus niloticus;Pennsylvania;2
Crocodylus niloticus;Pittsburgh;2
Crocodylus niloticus;RoC;2
Crocodylus niloticus;Rocky;2
Crocodylus niloticus;Rora;2
Crocodylus niloticus;Rwanda;2
Crocodylus niloticus;South Florida;2
Crocodylus niloticus;Spain;2
Crocodylus niloticus;US;2
Crocodylus niloticus;USA;2
Crocodylus niloticus;Wisconsin;2
Crocodylus niloticus;Alaska;1
Crocodylus niloticus;Albuquerque;1
Crocodylus niloticus;Angola;1
Crocodylus niloticus;Aquarium;1
Crocodylus niloticus;Artemisia;1
Crocodylus niloticus;Bedfordshire;1
Crocodylus niloticus;Belt;1
Crocodylus niloticus;Bengal;1
Crocodylus niloticus;Birmingham;1
Crocodylus niloticus;Bitung;1
Crocodylus niloticus;Bocko;1
Crocodylus niloticus;Bristol;1
Crocodylus niloticus;Britain;1
Crocodylus niloticus;Buffalo;1
Crocodylus niloticus;Burkina Faso;1
Crocodylus niloticus;Burundi;1
Crocodylus niloticus;CHICAGO;1
Crocodylus niloticus;Cambridgeshire;1
Crocodylus niloticus;Canada;1
Crocodylus niloticus;Chicago;1
Crocodylus niloticus;Claridge;1
Crocodylus niloticus;Comoros;1
Crocodylus niloticus;Congo;1
Crocodylus niloticus;Cornwall;1
Crocodylus niloticus;Crocodilopolis;1
Crocodylus niloticus;Cuvette Centrale;1
Crocodylus niloticus;DRC;1
Crocodylus niloticus;Dublin;1
Crocodylus niloticus;Dunstable;1
Crocodylus niloticus;Equatorial Guinea;1
Crocodylus niloticus;GABORONE;1
Crocodylus niloticus;Germany;1
Crocodylus niloticus;Hawaiaan;1
Crocodylus niloticus;Hidden Hills;1
Crocodylus niloticus;Himalayan;1
Crocodylus niloticus;Holmby Hills;1
Crocodylus niloticus;IL;1
Crocodylus niloticus;IUCN Africa’s;1
Crocodylus niloticus;Impalila;1
Crocodylus niloticus;Jacksonville;1
Crocodylus niloticus;Japan;1
Crocodylus niloticus;Kamonyi;1
Crocodylus niloticus;Khartoum;1
Crocodylus niloticus;Kuwait;1
Crocodylus niloticus;KwaZulu;1
Crocodylus niloticus;Kylie;1
Crocodylus niloticus;L.A.;1
Crocodylus niloticus;Laka Abaya;1
Crocodylus niloticus;Laos;1
Crocodylus niloticus;Lewis;1
Crocodylus niloticus;Limpopo Province;1
Crocodylus niloticus;Madagascar;1
Crocodylus niloticus;Mali;1
Crocodylus niloticus;Manchester;1
Crocodylus niloticus;Medellin;1
Crocodylus niloticus;Miami;1
Crocodylus niloticus;Missouri;1
Crocodylus niloticus;Murphy;1
Crocodylus niloticus;Musisinyana;1
Crocodylus niloticus;Mutxamiel;1
Crocodylus niloticus;Nairobi;1
Crocodylus niloticus;National Park;1
Crocodylus niloticus;Nevada;1
Crocodylus niloticus;Niger;1
Crocodylus niloticus;Nottinghamshire;1
Crocodylus niloticus;Nubia;1
Crocodylus niloticus;Nyanza;1
Crocodylus niloticus;Oldham;1
Crocodylus niloticus;Oltepesi;1
Crocodylus niloticus;Oregon;1
Crocodylus niloticus;Orinoco;1
Crocodylus niloticus;Portland;1
Crocodylus niloticus;Punta Gorda;1
Crocodylus niloticus;Queensland;1
Crocodylus niloticus;Reno;1
Crocodylus niloticus;S.E.;1
Crocodylus niloticus;S.L.;1
Crocodylus niloticus;SACFA;1
Crocodylus niloticus;Saudi Arabia;1
Crocodylus niloticus;Scotland;1
Crocodylus niloticus;Senegal;1
Crocodylus niloticus;Shiro;1
Crocodylus niloticus;Singapore;1
Crocodylus niloticus;Somalia;1
Crocodylus niloticus;South Africa’s;1
Crocodylus niloticus;South Korea;1
Crocodylus niloticus;Springfield;1
Crocodylus niloticus;Steeley;1
Crocodylus niloticus;Sydney;1
Crocodylus niloticus;Syria;1
Crocodylus niloticus;Tanzania;1
Crocodylus niloticus;Thailand;1
Crocodylus niloticus;The United States;1
Crocodylus niloticus;Tomas;1
Crocodylus niloticus;Trump;1
Crocodylus niloticus;Turkey;1
Crocodylus niloticus;U.S.-China;1
Crocodylus niloticus;Wartburg;1
Crocodylus niloticus;Xinua;1
Crocodylus niloticus;manila;1
Crocodylus niloticus;the Democratic Republic of Congo;1
Crocodylus niloticus;the Republic of the Congo;1
Crocodylus niloticus;west bank;1
Crocodylus niloticus;视频播放位置;1
Crocodylus palustris;India;54
Crocodylus palustris;Iran;28
Crocodylus palustris;Powai;20
Crocodylus palustris;Mumbai;17
Crocodylus palustris;Sri Lanka;15
Crocodylus palustris;Pakistan;14
Crocodylus palustris;Sistan;12
Crocodylus palustris;Vadodara;12
Crocodylus palustris;Singrauli;11
Crocodylus palustris;Bangladesh;9
Crocodylus palustris;London;9
Crocodylus palustris;Madhya Pradesh;9
Crocodylus palustris;Myanmar;9
Crocodylus palustris;Kerala;8
Crocodylus palustris;Baluchestan;7
Crocodylus palustris;Jaffna;7
Crocodylus palustris;Uttar Pradesh;7
Crocodylus palustris;Goa;6
Crocodylus palustris;Gujarat;6
Crocodylus palustris;Karnataka;5
Crocodylus palustris;Powai lake;5
Crocodylus palustris;Bhutan;4
Crocodylus palustris;Britain;4
Crocodylus palustris;Chennai;4
Crocodylus palustris;Firozabad;4
Crocodylus palustris;Florida;4
Crocodylus palustris;Louisiana;4
Crocodylus palustris;Odisha;4
Crocodylus palustris;Ranganathittu;4
Crocodylus palustris;Sri Lanka's;4
Crocodylus palustris;UK;4
Crocodylus palustris;Agra;3
Crocodylus palustris;Allesley;3
Crocodylus palustris;Australia;3
Crocodylus palustris;Berhampur;3
Crocodylus palustris;Bhandup;3
Crocodylus palustris;Casper;3
Crocodylus palustris;Mongabay;3
Crocodylus palustris;Mulund;3
Crocodylus palustris;Satakosia;3
Crocodylus palustris;Sri Lanka’s;3
Crocodylus palustris;Tadoba;3
Crocodylus palustris;Vihar lakes;3
Crocodylus palustris;Ahmedabad;2
Crocodylus palustris;Balochistan;2
Crocodylus palustris;Baluchestan Province;2
Crocodylus palustris;Bengal;2
Crocodylus palustris;Britannica;2
Crocodylus palustris;Chittagong;2
Crocodylus palustris;Delhi;2
Crocodylus palustris;Dimson;2
Crocodylus palustris;Ganjam;2
Crocodylus palustris;Gir;2
Crocodylus palustris;Himalayan;2
Crocodylus palustris;Hyderabad;2
Crocodylus palustris;Karachi;2
Crocodylus palustris;Keshari;2
Crocodylus palustris;Kochi;2
Crocodylus palustris;Kota;2
Crocodylus palustris;MD;2
Crocodylus palustris;Manjeera;2
Crocodylus palustris;Marayoor;2
Crocodylus palustris;Morena;2
Crocodylus palustris;Mysuru;2
Crocodylus palustris;NTPC;2
Crocodylus palustris;National Park;2
Crocodylus palustris;Nepal;2
Crocodylus palustris;Nilgiris;2
Crocodylus palustris;Pearl;2
Crocodylus palustris;Rajasthan;2
Crocodylus palustris;STRR;2
Crocodylus palustris;Sherman Hills;2
Crocodylus palustris;Sindh;2
Crocodylus palustris;Thane;2
Crocodylus palustris;Thatta;2
Crocodylus palustris;Tulsi;2
Crocodylus palustris;Velachery;2
Crocodylus palustris;Victoria Park;2
Crocodylus palustris;Zirdan;2
Crocodylus palustris;mumbai;2
Crocodylus palustris;Abu;1
Crocodylus palustris;Acton;1
Crocodylus palustris;Allesley Park;1
Crocodylus palustris;America;1
Crocodylus palustris;Anpara;1
Crocodylus palustris;Baliya Nala;1
Crocodylus palustris;Ballia;1
Crocodylus palustris;Baluchistan;1
Crocodylus palustris;Banastarim;1
Crocodylus palustris;Bandhavgarh;1
Crocodylus palustris;Bandipur;1
Crocodylus palustris;Bangalore;1
Crocodylus palustris;Barnfield Avenue;1
Crocodylus palustris;Bengaluru;1
Crocodylus palustris;Bihar;1
Crocodylus palustris;Bina;1
Crocodylus palustris;Birmingham;1
Crocodylus palustris;Bolero;1
Crocodylus palustris;Brahmagiri;1
Crocodylus palustris;Brueggen;1
Crocodylus palustris;Burma;1
Crocodylus palustris;Chabahar;1
Crocodylus palustris;Chhattisgarh;1
Crocodylus palustris;Chhattisgarh Jharkhand;1
Crocodylus palustris;Chittagong Hill;1
Crocodylus palustris;Clifton;1
Crocodylus palustris;Colombo;1
Crocodylus palustris;Coventry;1
Crocodylus palustris;Cuba;1
Crocodylus palustris;DCF;1
Crocodylus palustris;Dashtyari County;1
Crocodylus palustris;Digapahandi;1
Crocodylus palustris;Durbhat;1
Crocodylus palustris;Dushantha Kandambi;1
Crocodylus palustris;EDMONTON;1
Crocodylus palustris;Ecuadoran;1
Crocodylus palustris;Eden;1
Crocodylus palustris;Goa's;1
Crocodylus palustris;Gulbarga;1
Crocodylus palustris;Gulmarg;1
Crocodylus palustris;Harlesden;1
Crocodylus palustris;Hogenakkal;1
Crocodylus palustris;ILNA;1
Crocodylus palustris;ISLAMABAD;1
Crocodylus palustris;Iranshahr;1
Crocodylus palustris;Jamshoro;1
Crocodylus palustris;KNP;1
Crocodylus palustris;Kadu Kuruba;1
Crocodylus palustris;Kattankulathur;1
Crocodylus palustris;Khadia;1
Crocodylus palustris;Khodiyar;1
Crocodylus palustris;Knoxville;1
Crocodylus palustris;Kolkata;1
Crocodylus palustris;Konkani;1
Crocodylus palustris;Ladakh;1
Crocodylus palustris;Langh Lake;1
Crocodylus palustris;MM Hills;1
Crocodylus palustris;Maharaja of Mysore;1
Crocodylus palustris;Makhi;1
Crocodylus palustris;Mamallapuram;1
Crocodylus palustris;Mandovi;1
Crocodylus palustris;Marghzar Zoo;1
Crocodylus palustris;Masheer;1
Crocodylus palustris;Morjim;1
Crocodylus palustris;N.Y.;1
Crocodylus palustris;Nagarhole;1
Crocodylus palustris;Nagiopir Lake;1
Crocodylus palustris;Nagla Jaiyya;1
Crocodylus palustris;Nagpur;1
Crocodylus palustris;Nara;1
Crocodylus palustris;Nassau;1
Crocodylus palustris;Nazarbad;1
Crocodylus palustris;New Delhi;1
Crocodylus palustris;North and South America;1
Crocodylus palustris;Nuwara;1
Crocodylus palustris;Ohio;1
Crocodylus palustris;Otters;1
Crocodylus palustris;Pallas;1
Crocodylus palustris;Panjim;1
Crocodylus palustris;Paterson;1
Crocodylus palustris;Philippines;1
Crocodylus palustris;Pinahat;1
Crocodylus palustris;Powai Lake;1
Crocodylus palustris;Ramanagara;1
Crocodylus palustris;Royal Bengal;1
Crocodylus palustris;Sanghar;1
Crocodylus palustris;Senduri;1
Crocodylus palustris;Seychelles;1
Crocodylus palustris;Sigiriya;1
Crocodylus palustris;Singapore;1
Crocodylus palustris;Sirsaganj;1
Crocodylus palustris;Sistan-Baluchestan Province;1
Crocodylus palustris;Sonbhadra;1
Crocodylus palustris;South India;1
Crocodylus palustris;South Wales Police;1
Crocodylus palustris;St. George;1
Crocodylus palustris;Sumatran;1
Crocodylus palustris;Surasinghe;1
Crocodylus palustris;Sylhet;1
Crocodylus palustris;TEHRAN;1
Crocodylus palustris;Tamil Nadu;1
Crocodylus palustris;Tirumala;1
Crocodylus palustris;U.S.;1
Crocodylus palustris;US;1
Crocodylus palustris;Uttar Pradesh’s;1
Crocodylus palustris;Vadodara City;1
Crocodylus palustris;Venice;1
Crocodylus palustris;Village Shaktinagar;1
Crocodylus palustris;Vizag;1
Crocodylus palustris;Wayanad Wildlife Sanctuary;1
Crocodylus palustris;Wilpattu;1
Crocodylus palustris;Yamuna;1
Crocodylus palustris;Yogi Hills;1
Crocodylus palustris;adivasi;1
Crocodylus palustris;byBerhampur forest;1
Crocodylus palustris;hill streams;1
Crocodylus palustris;india;1
Crocodylus palustris;jaguars;1
Crocodylus palustris;late-20s;1
Crocodylus palustris;puma;1
Crocodylus palustris;safaris;1
Crocodylus palustris;the City;1
Crocodylus palustris;west India;1
Crocodylus porosus;Australia;53
Crocodylus porosus;Queensland;42
Crocodylus porosus;Singapore;18
Crocodylus porosus;India;13
Crocodylus porosus;Goa;10
Crocodylus porosus;Bangladesh;9
Crocodylus porosus;West Bengal;9
Crocodylus porosus;North Queensland;8
Crocodylus porosus;Odisha;8
Crocodylus porosus;Kendrapara;7
Crocodylus porosus;Malaysia;7
Crocodylus porosus;Broome;6
Crocodylus porosus;Innisfail;6
Crocodylus porosus;Noosa;6
Crocodylus porosus;Bhitarkanika;5
Crocodylus porosus;Brisbane;5
Crocodylus porosus;Cairns;5
Crocodylus porosus;Kimberley;5
Crocodylus porosus;Kolkata;5
Crocodylus porosus;Parganas;5
Crocodylus porosus;Perth;5
Crocodylus porosus;Philippines;5
Crocodylus porosus;Port Douglas;5
Crocodylus porosus;Cable Beach;4
Crocodylus porosus;Rockhampton;4
Crocodylus porosus;SINGAPORE;4
Crocodylus porosus;Balabac;3
Crocodylus porosus;Bhitarakanika;3
Crocodylus porosus;Durbhat;3
Crocodylus porosus;Fraser Island;3
Crocodylus porosus;Gladstone;3
Crocodylus porosus;Indonesia;3
Crocodylus porosus;Kina Benuwa;3
Crocodylus porosus;Mooloolaba;3
Crocodylus porosus;Palawan;3
Crocodylus porosus;Rocky;3
Crocodylus porosus;Albuquerque;2
Crocodylus porosus;Berhampur;2
Crocodylus porosus;Berry Springs;2
Crocodylus porosus;Biboohra;2
Crocodylus porosus;Fitzroy;2
Crocodylus porosus;Goan;2
Crocodylus porosus;Kalimantan;2
Crocodylus porosus;Labuan;2
Crocodylus porosus;Mareeba;2
Crocodylus porosus;Mumbai;2
Crocodylus porosus;North 24;2
Crocodylus porosus;Papua New Guinea;2
Crocodylus porosus;Perhilitan;2
Crocodylus porosus;Salt Water Creek;2
Crocodylus porosus;Satakosia;2
Crocodylus porosus;South 24;2
Crocodylus porosus;Sydney;2
Crocodylus porosus;Townsville;2
Crocodylus porosus;WA;2
Crocodylus porosus;india;2
Crocodylus porosus;north Queensland;2
Crocodylus porosus;Arada village;1
Crocodylus porosus;Barajadeuli;1
Crocodylus porosus;Bijapur;1
Crocodylus porosus;Bombay;1
Crocodylus porosus;Bramble Cay;1
Crocodylus porosus;Bunawan;1
Crocodylus porosus;Cape York;1
Crocodylus porosus;Cape York Peninsula;1
Crocodylus porosus;Chandipur;1
Crocodylus porosus;Changi Beach Park;1
Crocodylus porosus;Chorao;1
Crocodylus porosus;Dangalabba;1
Crocodylus porosus;Dangamal;1
Crocodylus porosus;Darwin Harbour;1
Crocodylus porosus;Delhi;1
Crocodylus porosus;Dhaka;1
Crocodylus porosus;England;1
Crocodylus porosus;Exmouth;1
Crocodylus porosus;Far North Queensland;1
Crocodylus porosus;Florida;1
Crocodylus porosus;Gahirmatha;1
Crocodylus porosus;Ganges;1
Crocodylus porosus;Ganjam;1
Crocodylus porosus;Green Island;1
Crocodylus porosus;Gujarat;1
Crocodylus porosus;Hawaii;1
Crocodylus porosus;Illinois;1
Crocodylus porosus;Jalakana;1
Crocodylus porosus;Jalan Berjaya;1
Crocodylus porosus;Kachikhali;1
Crocodylus porosus;Kanika;1
Crocodylus porosus;Kantia Chiranala;1
Crocodylus porosus;Kasim@Achai;1
Crocodylus porosus;Katka;1
Crocodylus porosus;Kharasahapur;1
Crocodylus porosus;Khulna;1
Crocodylus porosus;Konkani;1
Crocodylus porosus;Kota Kinabalu;1
Crocodylus porosus;Kutch;1
Crocodylus porosus;LA;1
Crocodylus porosus;Larrakia;1
Crocodylus porosus;Mackay;1
Crocodylus porosus;Mahakalpada;1
Crocodylus porosus;Mandorah;1
Crocodylus porosus;Mandovi;1
Crocodylus porosus;Marineland Melanisia;1
Crocodylus porosus;Mission Beach;1
Crocodylus porosus;Morjim;1
Crocodylus porosus;New Guinea;1
Crocodylus porosus;New Zealand;1
Crocodylus porosus;North Minahasa;1
Crocodylus porosus;North Queenslanders;1
Crocodylus porosus;North Sulawesi;1
Crocodylus porosus;Nyikina Mangala;1
Crocodylus porosus;PUB;1
Crocodylus porosus;Pasir;1
Crocodylus porosus;Pasir Ris;1
Crocodylus porosus;Pasir Ris Park;1
Crocodylus porosus;Ponda;1
Crocodylus porosus;Porosus Creek;1
Crocodylus porosus;Poshur;1
Crocodylus porosus;QLD;1
Crocodylus porosus;Rajnagar;1
Crocodylus porosus;Sacred Groves;1
Crocodylus porosus;Sagar;1
Crocodylus porosus;Sidr;1
Crocodylus porosus;Sorenson Creek;1
Crocodylus porosus;South Australia;1
Crocodylus porosus;Sulawesi;1
Crocodylus porosus;Sundarbans West;1
Crocodylus porosus;Talavli;1
Crocodylus porosus;Tanjung Kubong;1
Crocodylus porosus;Tasmania;1
Crocodylus porosus;UK;1
Crocodylus porosus;US;1
Crocodylus porosus;Willie Creek;1
Crocodylus porosus;south Gujarat;1
Crocodylus porosus;swamphens;1
Crocodylus porosus;the East Australia Current;1
Crocodylus porosus;the creek bank;1
Crocodylus rhombifer;Cuba;50
Crocodylus rhombifer;Getty;32
Crocodylus rhombifer;U.S.;8
Crocodylus rhombifer;India;7
Crocodylus rhombifer;Bahamas;6
Crocodylus rhombifer;Belgium;6
Crocodylus rhombifer;Berlin;6
Crocodylus rhombifer;China;6
Crocodylus rhombifer;Wuhan;6
Crocodylus rhombifer;Barcelona;4
Crocodylus rhombifer;Chennai;4
Crocodylus rhombifer;Colombia;4
Crocodylus rhombifer;D.C.;4
Crocodylus rhombifer;France;4
Crocodylus rhombifer;Fukushima;4
Crocodylus rhombifer;Italy;4
Crocodylus rhombifer;Kuala Lumpur;4
Crocodylus rhombifer;New Delhi;4
Crocodylus rhombifer;Paris;4
Crocodylus rhombifer;Poland;4
Crocodylus rhombifer;Seoul;4
Crocodylus rhombifer;Spain;4
Crocodylus rhombifer;Washington;4
Crocodylus rhombifer;the United States;4
Crocodylus rhombifer;Australia;3
Crocodylus rhombifer;Florida;3
Crocodylus rhombifer;Gujarat;3
Crocodylus rhombifer;Indonesia;3
Crocodylus rhombifer;Moscow;3
Crocodylus rhombifer;Stockholm;3
Crocodylus rhombifer;Zapata Swamp;3
Crocodylus rhombifer;Abaco;2
Crocodylus rhombifer;Abule-Ado;2
Crocodylus rhombifer;Banten;2
Crocodylus rhombifer;Basra;2
Crocodylus rhombifer;Beirut;2
Crocodylus rhombifer;Bogota;2
Crocodylus rhombifer;Boortmeerbeek;2
Crocodylus rhombifer;Brazil;2
Crocodylus rhombifer;Buenos Aires AFP;2
Crocodylus rhombifer;Cali;2
Crocodylus rhombifer;Catalonia;2
Crocodylus rhombifer;Chernobyl;2
Crocodylus rhombifer;Chiton;2
Crocodylus rhombifer;Colombo AFP;2
Crocodylus rhombifer;East Lake;2
Crocodylus rhombifer;Gaza City AFP;2
Crocodylus rhombifer;Goregaon;2
Crocodylus rhombifer;Hallerbos;2
Crocodylus rhombifer;Havana;2
Crocodylus rhombifer;Hong Kong's;2
Crocodylus rhombifer;Hubei;2
Crocodylus rhombifer;Igualada;2
Crocodylus rhombifer;Iwaki;2
Crocodylus rhombifer;Japan;2
Crocodylus rhombifer;Jiangsu;2
Crocodylus rhombifer;Jounieh;2
Crocodylus rhombifer;Kenya;2
Crocodylus rhombifer;Kiev;2
Crocodylus rhombifer;Knoxville;2
Crocodylus rhombifer;Korczowa;2
Crocodylus rhombifer;Krakatau;2
Crocodylus rhombifer;Kreuzberg;2
Crocodylus rhombifer;Kuwait;2
Crocodylus rhombifer;Lagos;2
Crocodylus rhombifer;Lebanon;2
Crocodylus rhombifer;Malaysia;2
Crocodylus rhombifer;Medellin;2
Crocodylus rhombifer;Mexico;2
Crocodylus rhombifer;Mubarikiya;2
Crocodylus rhombifer;Mumbai;2
Crocodylus rhombifer;Naples;2
Crocodylus rhombifer;Navi;2
Crocodylus rhombifer;Nigeria;2
Crocodylus rhombifer;Norfolk Island;2
Crocodylus rhombifer;North Korea's;2
Crocodylus rhombifer;Plomeur;2
Crocodylus rhombifer;Port Kembla;2
Crocodylus rhombifer;Rio de Janeiro;2
Crocodylus rhombifer;Rome;2
Crocodylus rhombifer;Samut Sakhon province;2
Crocodylus rhombifer;Selayang;2
Crocodylus rhombifer;Serang;2
Crocodylus rhombifer;South Korea;2
Crocodylus rhombifer;Surabaya;2
Crocodylus rhombifer;Sydney;2
Crocodylus rhombifer;Thailand;2
Crocodylus rhombifer;Tripoli;2
Crocodylus rhombifer;Virginia;2
Crocodylus rhombifer;Wallonia;2
Crocodylus rhombifer;Wroclaw;2
Crocodylus rhombifer;Bronx;1
Crocodylus rhombifer;Byculla;1
Crocodylus rhombifer;Dhadhar;1
Crocodylus rhombifer;Film City;1
Crocodylus rhombifer;Guam;1
Crocodylus rhombifer;Havana Bay;1
Crocodylus rhombifer;Hornaday;1
Crocodylus rhombifer;Jefe;1
Crocodylus rhombifer;London;1
Crocodylus rhombifer;Mangrove;1
Crocodylus rhombifer;New York;1
Crocodylus rhombifer;New Zealand;1
Crocodylus rhombifer;Ohio;1
Crocodylus rhombifer;Oregon;1
Crocodylus rhombifer;Palla village;1
Crocodylus rhombifer;Panama;1
Crocodylus rhombifer;Rose;1
Crocodylus rhombifer;Santa Cruz;1
Crocodylus rhombifer;Sri Lanka;1
Crocodylus rhombifer;Texas;1
Crocodylus rhombifer;The United States;1
Crocodylus rhombifer;United States;1
Crocodylus rhombifer;Vadodara;1
Crocodylus rhombifer;Wiltshire;1
Crocodylus rhombifer;the West Indies;1
Crocodylus siamensis;Cambodia;59
Crocodylus siamensis;Indonesia;24
Crocodylus siamensis;Thailand;14
Crocodylus siamensis;Vietnam;13
Crocodylus siamensis;China;12
Crocodylus siamensis;Florida;10
Crocodylus siamensis;U.S.;10
Crocodylus siamensis;Laos;9
Crocodylus siamensis;Malaysia;7
Crocodylus siamensis;UK;5
Crocodylus siamensis;Hul;4
Crocodylus siamensis;Koh Kong Province;4
Crocodylus siamensis;Myanmar;4
Crocodylus siamensis;Sre Ambel;4
Crocodylus siamensis;Hong Kong;3
Crocodylus siamensis;Old Hurst;3
Crocodylus siamensis;Oxfordshire;3
Crocodylus siamensis;Wiltshire;3
Crocodylus siamensis;the United States;3
Crocodylus siamensis;Australia;2
Crocodylus siamensis;Cambridgeshire;2
